path,label
data\picobanana\pos\003588.jpg,1
data\picobanana\neg\003588.jpg,0
data\picobanana\pos\000563.jpg,1
data\picobanana\neg\000563.jpg,0
data\picobanana\pos\004248.jpg,1
data\picobanana\neg\004248.jpg,0
data\picobanana\pos\001819.jpg,1
data\picobanana\neg\001819.jpg,0
data\picobanana\pos\008662.jpg,1
data\picobanana\neg\008662.jpg,0
data\picobanana\pos\000505.jpg,1
data\picobanana\neg\000505.jpg,0
data\picobanana\pos\003328.jpg,1
data\picobanana\neg\003328.jpg,0
data\picobanana\pos\009489.jpg,1
data\picobanana\neg\009489.jpg,0
data\picobanana\pos\009961.jpg,1
data\picobanana\neg\009961.jpg,0
data\picobanana\pos\003304.jpg,1
data\picobanana\neg\003304.jpg,0
data\picobanana\pos\000591.jpg,1
data\picobanana\neg\000591.jpg,0
data\picobanana\pos\010915.jpg,1
data\picobanana\neg\010915.jpg,0
data\picobanana\pos\003099.jpg,1
data\picobanana\neg\003099.jpg,0
data\picobanana\pos\004284.jpg,1
data\picobanana\neg\004284.jpg,0
data\picobanana\pos\003675.jpg,1
data\picobanana\neg\003675.jpg,0
data\picobanana\pos\008851.jpg,1
data\picobanana\neg\008851.jpg,0
data\picobanana\pos\004482.jpg,1
data\picobanana\neg\004482.jpg,0
data\picobanana\pos\010233.jpg,1
data\picobanana\neg\010233.jpg,0
data\picobanana\pos\010029.jpg,1
data\picobanana\neg\010029.jpg,0
data\picobanana\pos\007223.jpg,1
data\picobanana\neg\007223.jpg,0
data\picobanana\pos\010991.jpg,1
data\picobanana\neg\010991.jpg,0
data\picobanana\pos\001909.jpg,1
data\picobanana\neg\001909.jpg,0
data\picobanana\pos\003561.jpg,1
data\picobanana\neg\003561.jpg,0
data\picobanana\pos\000296.jpg,1
data\picobanana\neg\000296.jpg,0
data\picobanana\pos\010921.jpg,1
data\picobanana\neg\010921.jpg,0
data\picobanana\pos\006764.jpg,1
data\picobanana\neg\006764.jpg,0
data\picobanana\pos\000112.jpg,1
data\picobanana\neg\000112.jpg,0
data\picobanana\pos\004130.jpg,1
data\picobanana\neg\004130.jpg,0
data\picobanana\pos\010709.jpg,1
data\picobanana\neg\010709.jpg,0
data\picobanana\pos\009722.jpg,1
data\picobanana\neg\009722.jpg,0
data\picobanana\pos\009829.jpg,1
data\picobanana\neg\009829.jpg,0
data\picobanana\pos\000268.jpg,1
data\picobanana\neg\000268.jpg,0
data\picobanana\pos\001560.jpg,1
data\picobanana\neg\001560.jpg,0
data\picobanana\pos\007187.jpg,1
data\picobanana\neg\007187.jpg,0
data\picobanana\pos\000819.jpg,1
data\picobanana\neg\000819.jpg,0
data\picobanana\pos\008675.jpg,1
data\picobanana\neg\008675.jpg,0
data\picobanana\pos\007104.jpg,1
data\picobanana\neg\007104.jpg,0
data\picobanana\pos\007071.jpg,1
data\picobanana\neg\007071.jpg,0
data\picobanana\pos\010963.jpg,1
data\picobanana\neg\010963.jpg,0
data\picobanana\pos\010356.jpg,1
data\picobanana\neg\010356.jpg,0
data\picobanana\pos\003793.jpg,1
data\picobanana\neg\003793.jpg,0
data\picobanana\pos\000064.jpg,1
data\picobanana\neg\000064.jpg,0
data\picobanana\pos\003898.jpg,1
data\picobanana\neg\003898.jpg,0
data\picobanana\pos\007256.jpg,1
data\picobanana\neg\007256.jpg,0
data\picobanana\pos\007447.jpg,1
data\picobanana\neg\007447.jpg,0
data\picobanana\pos\000063.jpg,1
data\picobanana\neg\000063.jpg,0
data\picobanana\pos\003847.jpg,1
data\picobanana\neg\003847.jpg,0
data\picobanana\pos\003120.jpg,1
data\picobanana\neg\003120.jpg,0
data\picobanana\pos\011041.jpg,1
data\picobanana\neg\011041.jpg,0
data\picobanana\pos\003562.jpg,1
data\picobanana\neg\003562.jpg,0
data\picobanana\pos\007543.jpg,1
data\picobanana\neg\007543.jpg,0
data\picobanana\pos\010051.jpg,1
data\picobanana\neg\010051.jpg,0
data\picobanana\pos\010340.jpg,1
data\picobanana\neg\010340.jpg,0
data\picobanana\pos\010173.jpg,1
data\picobanana\neg\010173.jpg,0
data\picobanana\pos\010325.jpg,1
data\picobanana\neg\010325.jpg,0
data\picobanana\pos\000855.jpg,1
data\picobanana\neg\000855.jpg,0
data\picobanana\pos\000579.jpg,1
data\picobanana\neg\000579.jpg,0
data\picobanana\pos\007345.jpg,1
data\picobanana\neg\007345.jpg,0
data\picobanana\pos\009209.jpg,1
data\picobanana\neg\009209.jpg,0
data\picobanana\pos\007166.jpg,1
data\picobanana\neg\007166.jpg,0
data\picobanana\pos\007140.jpg,1
data\picobanana\neg\007140.jpg,0
data\picobanana\pos\010556.jpg,1
data\picobanana\neg\010556.jpg,0
data\picobanana\pos\008634.jpg,1
data\picobanana\neg\008634.jpg,0
data\picobanana\pos\003608.jpg,1
data\picobanana\neg\003608.jpg,0
data\picobanana\pos\001676.jpg,1
data\picobanana\neg\001676.jpg,0
data\picobanana\pos\009751.jpg,1
data\picobanana\neg\009751.jpg,0
data\picobanana\pos\007195.jpg,1
data\picobanana\neg\007195.jpg,0
data\picobanana\pos\005426.jpg,1
data\picobanana\neg\005426.jpg,0
data\picobanana\pos\010209.jpg,1
data\picobanana\neg\010209.jpg,0
data\picobanana\pos\003803.jpg,1
data\picobanana\neg\003803.jpg,0
data\picobanana\pos\008482.jpg,1
data\picobanana\neg\008482.jpg,0
data\picobanana\pos\010930.jpg,1
data\picobanana\neg\010930.jpg,0
data\picobanana\pos\007457.jpg,1
data\picobanana\neg\007457.jpg,0
data\picobanana\pos\003408.jpg,1
data\picobanana\neg\003408.jpg,0
data\picobanana\pos\004495.jpg,1
data\picobanana\neg\004495.jpg,0
data\picobanana\pos\001730.jpg,1
data\picobanana\neg\001730.jpg,0
data\picobanana\pos\003817.jpg,1
data\picobanana\neg\003817.jpg,0
data\picobanana\pos\006802.jpg,1
data\picobanana\neg\006802.jpg,0
data\picobanana\pos\010978.jpg,1
data\picobanana\neg\010978.jpg,0
data\picobanana\pos\009280.jpg,1
data\picobanana\neg\009280.jpg,0
data\picobanana\pos\008048.jpg,1
data\picobanana\neg\008048.jpg,0
data\picobanana\pos\004094.jpg,1
data\picobanana\neg\004094.jpg,0
data\picobanana\pos\000538.jpg,1
data\picobanana\neg\000538.jpg,0
data\picobanana\pos\011091.jpg,1
data\picobanana\neg\011091.jpg,0
data\picobanana\pos\007585.jpg,1
data\picobanana\neg\007585.jpg,0
data\picobanana\pos\000581.jpg,1
data\picobanana\neg\000581.jpg,0
data\picobanana\pos\004258.jpg,1
data\picobanana\neg\004258.jpg,0
data\picobanana\pos\008571.jpg,1
data\picobanana\neg\008571.jpg,0
data\picobanana\pos\004242.jpg,1
data\picobanana\neg\004242.jpg,0
data\picobanana\pos\006724.jpg,1
data\picobanana\neg\006724.jpg,0
data\picobanana\pos\003939.jpg,1
data\picobanana\neg\003939.jpg,0
data\picobanana\pos\010147.jpg,1
data\picobanana\neg\010147.jpg,0
data\picobanana\pos\007536.jpg,1
data\picobanana\neg\007536.jpg,0
data\picobanana\pos\005034.jpg,1
data\picobanana\neg\005034.jpg,0
data\picobanana\pos\007186.jpg,1
data\picobanana\neg\007186.jpg,0
data\picobanana\pos\004775.jpg,1
data\picobanana\neg\004775.jpg,0
data\picobanana\pos\003877.jpg,1
data\picobanana\neg\003877.jpg,0
data\picobanana\pos\009419.jpg,1
data\picobanana\neg\009419.jpg,0
data\picobanana\pos\006752.jpg,1
data\picobanana\neg\006752.jpg,0
data\picobanana\pos\004516.jpg,1
data\picobanana\neg\004516.jpg,0
data\picobanana\pos\007315.jpg,1
data\picobanana\neg\007315.jpg,0
data\picobanana\pos\009569.jpg,1
data\picobanana\neg\009569.jpg,0
data\picobanana\pos\007117.jpg,1
data\picobanana\neg\007117.jpg,0
data\picobanana\pos\010052.jpg,1
data\picobanana\neg\010052.jpg,0
data\picobanana\pos\000248.jpg,1
data\picobanana\neg\000248.jpg,0
data\picobanana\pos\006930.jpg,1
data\picobanana\neg\006930.jpg,0
data\picobanana\pos\005466.jpg,1
data\picobanana\neg\005466.jpg,0
data\picobanana\pos\010399.jpg,1
data\picobanana\neg\010399.jpg,0
data\picobanana\pos\003895.jpg,1
data\picobanana\neg\003895.jpg,0
data\picobanana\pos\000252.jpg,1
data\picobanana\neg\000252.jpg,0
data\picobanana\pos\008395.jpg,1
data\picobanana\neg\008395.jpg,0
data\picobanana\pos\007954.jpg,1
data\picobanana\neg\007954.jpg,0
data\picobanana\pos\010453.jpg,1
data\picobanana\neg\010453.jpg,0
data\picobanana\pos\008254.jpg,1
data\picobanana\neg\008254.jpg,0
data\picobanana\pos\010298.jpg,1
data\picobanana\neg\010298.jpg,0
data\picobanana\pos\010320.jpg,1
data\picobanana\neg\010320.jpg,0
data\picobanana\pos\004785.jpg,1
data\picobanana\neg\004785.jpg,0
data\picobanana\pos\003843.jpg,1
data\picobanana\neg\003843.jpg,0
data\picobanana\pos\008493.jpg,1
data\picobanana\neg\008493.jpg,0
data\picobanana\pos\007382.jpg,1
data\picobanana\neg\007382.jpg,0
data\picobanana\pos\009176.jpg,1
data\picobanana\neg\009176.jpg,0
data\picobanana\pos\009117.jpg,1
data\picobanana\neg\009117.jpg,0
data\picobanana\pos\009087.jpg,1
data\picobanana\neg\009087.jpg,0
data\picobanana\pos\000822.jpg,1
data\picobanana\neg\000822.jpg,0
data\picobanana\pos\007351.jpg,1
data\picobanana\neg\007351.jpg,0
data\picobanana\pos\010131.jpg,1
data\picobanana\neg\010131.jpg,0
data\picobanana\pos\010299.jpg,1
data\picobanana\neg\010299.jpg,0
data\picobanana\pos\004061.jpg,1
data\picobanana\neg\004061.jpg,0
data\picobanana\pos\010786.jpg,1
data\picobanana\neg\010786.jpg,0
data\picobanana\pos\009369.jpg,1
data\picobanana\neg\009369.jpg,0
data\picobanana\pos\008456.jpg,1
data\picobanana\neg\008456.jpg,0
data\picobanana\pos\000025.jpg,1
data\picobanana\neg\000025.jpg,0
data\picobanana\pos\009847.jpg,1
data\picobanana\neg\009847.jpg,0
data\picobanana\pos\004537.jpg,1
data\picobanana\neg\004537.jpg,0
data\picobanana\pos\001689.jpg,1
data\picobanana\neg\001689.jpg,0
data\picobanana\pos\001567.jpg,1
data\picobanana\neg\001567.jpg,0
data\picobanana\pos\003956.jpg,1
data\picobanana\neg\003956.jpg,0
data\picobanana\pos\004562.jpg,1
data\picobanana\neg\004562.jpg,0
data\picobanana\pos\000582.jpg,1
data\picobanana\neg\000582.jpg,0
data\picobanana\pos\000668.jpg,1
data\picobanana\neg\000668.jpg,0
data\picobanana\pos\003659.jpg,1
data\picobanana\neg\003659.jpg,0
data\picobanana\pos\010976.jpg,1
data\picobanana\neg\010976.jpg,0
data\picobanana\pos\005399.jpg,1
data\picobanana\neg\005399.jpg,0
data\picobanana\pos\004804.jpg,1
data\picobanana\neg\004804.jpg,0
data\picobanana\pos\000511.jpg,1
data\picobanana\neg\000511.jpg,0
data\picobanana\pos\004668.jpg,1
data\picobanana\neg\004668.jpg,0
data\picobanana\pos\007700.jpg,1
data\picobanana\neg\007700.jpg,0
data\picobanana\pos\010003.jpg,1
data\picobanana\neg\010003.jpg,0
data\picobanana\pos\005381.jpg,1
data\picobanana\neg\005381.jpg,0
data\picobanana\pos\000513.jpg,1
data\picobanana\neg\000513.jpg,0
data\picobanana\pos\011033.jpg,1
data\picobanana\neg\011033.jpg,0
data\picobanana\pos\010886.jpg,1
data\picobanana\neg\010886.jpg,0
data\picobanana\pos\010587.jpg,1
data\picobanana\neg\010587.jpg,0
data\picobanana\pos\009967.jpg,1
data\picobanana\neg\009967.jpg,0
data\picobanana\pos\010939.jpg,1
data\picobanana\neg\010939.jpg,0
data\picobanana\pos\010950.jpg,1
data\picobanana\neg\010950.jpg,0
data\picobanana\pos\010386.jpg,1
data\picobanana\neg\010386.jpg,0
data\picobanana\pos\009113.jpg,1
data\picobanana\neg\009113.jpg,0
data\picobanana\pos\006809.jpg,1
data\picobanana\neg\006809.jpg,0
data\picobanana\pos\005468.jpg,1
data\picobanana\neg\005468.jpg,0
data\picobanana\pos\004065.jpg,1
data\picobanana\neg\004065.jpg,0
data\picobanana\pos\010697.jpg,1
data\picobanana\neg\010697.jpg,0
data\picobanana\pos\008990.jpg,1
data\picobanana\neg\008990.jpg,0
data\picobanana\pos\008170.jpg,1
data\picobanana\neg\008170.jpg,0
data\picobanana\pos\008549.jpg,1
data\picobanana\neg\008549.jpg,0
data\picobanana\pos\003344.jpg,1
data\picobanana\neg\003344.jpg,0
data\picobanana\pos\010270.jpg,1
data\picobanana\neg\010270.jpg,0
data\picobanana\pos\004705.jpg,1
data\picobanana\neg\004705.jpg,0
data\picobanana\pos\003724.jpg,1
data\picobanana\neg\003724.jpg,0
data\picobanana\pos\007044.jpg,1
data\picobanana\neg\007044.jpg,0
data\picobanana\pos\008566.jpg,1
data\picobanana\neg\008566.jpg,0
data\picobanana\pos\011059.jpg,1
data\picobanana\neg\011059.jpg,0
data\picobanana\pos\003967.jpg,1
data\picobanana\neg\003967.jpg,0
data\picobanana\pos\004843.jpg,1
data\picobanana\neg\004843.jpg,0
data\picobanana\pos\000020.jpg,1
data\picobanana\neg\000020.jpg,0
data\picobanana\pos\009863.jpg,1
data\picobanana\neg\009863.jpg,0
data\picobanana\pos\010999.jpg,1
data\picobanana\neg\010999.jpg,0
data\picobanana\pos\006972.jpg,1
data\picobanana\neg\006972.jpg,0
data\picobanana\pos\005345.jpg,1
data\picobanana\neg\005345.jpg,0
data\picobanana\pos\003336.jpg,1
data\picobanana\neg\003336.jpg,0
data\picobanana\pos\005464.jpg,1
data\picobanana\neg\005464.jpg,0
data\picobanana\pos\000209.jpg,1
data\picobanana\neg\000209.jpg,0
data\picobanana\pos\009833.jpg,1
data\picobanana\neg\009833.jpg,0
data\picobanana\pos\007287.jpg,1
data\picobanana\neg\007287.jpg,0
data\picobanana\pos\000298.jpg,1
data\picobanana\neg\000298.jpg,0
data\picobanana\pos\009077.jpg,1
data\picobanana\neg\009077.jpg,0
data\picobanana\pos\003508.jpg,1
data\picobanana\neg\003508.jpg,0
data\picobanana\pos\009736.jpg,1
data\picobanana\neg\009736.jpg,0
data\picobanana\pos\008873.jpg,1
data\picobanana\neg\008873.jpg,0
data\picobanana\pos\007199.jpg,1
data\picobanana\neg\007199.jpg,0
data\picobanana\pos\006941.jpg,1
data\picobanana\neg\006941.jpg,0
data\picobanana\pos\003252.jpg,1
data\picobanana\neg\003252.jpg,0
data\picobanana\pos\004173.jpg,1
data\picobanana\neg\004173.jpg,0
data\picobanana\pos\007810.jpg,1
data\picobanana\neg\007810.jpg,0
data\picobanana\pos\003488.jpg,1
data\picobanana\neg\003488.jpg,0
data\picobanana\pos\002826.jpg,1
data\picobanana\neg\002826.jpg,0
data\picobanana\pos\008866.jpg,1
data\picobanana\neg\008866.jpg,0
data\picobanana\pos\009111.jpg,1
data\picobanana\neg\009111.jpg,0
data\picobanana\pos\003317.jpg,1
data\picobanana\neg\003317.jpg,0
data\picobanana\pos\011107.jpg,1
data\picobanana\neg\011107.jpg,0
data\picobanana\pos\002929.jpg,1
data\picobanana\neg\002929.jpg,0
data\picobanana\pos\007270.jpg,1
data\picobanana\neg\007270.jpg,0
data\picobanana\pos\008463.jpg,1
data\picobanana\neg\008463.jpg,0
data\picobanana\pos\003200.jpg,1
data\picobanana\neg\003200.jpg,0
data\picobanana\pos\000271.jpg,1
data\picobanana\neg\000271.jpg,0
data\picobanana\pos\000913.jpg,1
data\picobanana\neg\000913.jpg,0
data\picobanana\pos\010140.jpg,1
data\picobanana\neg\010140.jpg,0
data\picobanana\pos\000684.jpg,1
data\picobanana\neg\000684.jpg,0
data\picobanana\pos\008564.jpg,1
data\picobanana\neg\008564.jpg,0
data\picobanana\pos\004196.jpg,1
data\picobanana\neg\004196.jpg,0
data\picobanana\pos\003866.jpg,1
data\picobanana\neg\003866.jpg,0
data\picobanana\pos\008614.jpg,1
data\picobanana\neg\008614.jpg,0
data\picobanana\pos\005419.jpg,1
data\picobanana\neg\005419.jpg,0
data\picobanana\pos\009746.jpg,1
data\picobanana\neg\009746.jpg,0
data\picobanana\pos\003549.jpg,1
data\picobanana\neg\003549.jpg,0
data\picobanana\pos\004220.jpg,1
data\picobanana\neg\004220.jpg,0
data\picobanana\pos\004060.jpg,1
data\picobanana\neg\004060.jpg,0
data\picobanana\pos\000393.jpg,1
data\picobanana\neg\000393.jpg,0
data\picobanana\pos\009278.jpg,1
data\picobanana\neg\009278.jpg,0
data\picobanana\pos\005232.jpg,1
data\picobanana\neg\005232.jpg,0
data\picobanana\pos\009498.jpg,1
data\picobanana\neg\009498.jpg,0
data\picobanana\pos\009880.jpg,1
data\picobanana\neg\009880.jpg,0
data\picobanana\pos\010136.jpg,1
data\picobanana\neg\010136.jpg,0
data\picobanana\pos\005221.jpg,1
data\picobanana\neg\005221.jpg,0
data\picobanana\pos\003570.jpg,1
data\picobanana\neg\003570.jpg,0
data\picobanana\pos\010847.jpg,1
data\picobanana\neg\010847.jpg,0
data\picobanana\pos\000371.jpg,1
data\picobanana\neg\000371.jpg,0
data\picobanana\pos\004536.jpg,1
data\picobanana\neg\004536.jpg,0
data\picobanana\pos\007430.jpg,1
data\picobanana\neg\007430.jpg,0
data\picobanana\pos\000759.jpg,1
data\picobanana\neg\000759.jpg,0
data\picobanana\pos\003777.jpg,1
data\picobanana\neg\003777.jpg,0
data\picobanana\pos\009759.jpg,1
data\picobanana\neg\009759.jpg,0
data\picobanana\pos\008826.jpg,1
data\picobanana\neg\008826.jpg,0
data\picobanana\pos\001912.jpg,1
data\picobanana\neg\001912.jpg,0
data\picobanana\pos\000501.jpg,1
data\picobanana\neg\000501.jpg,0
data\picobanana\pos\001628.jpg,1
data\picobanana\neg\001628.jpg,0
data\picobanana\pos\000094.jpg,1
data\picobanana\neg\000094.jpg,0
data\picobanana\pos\001742.jpg,1
data\picobanana\neg\001742.jpg,0
data\picobanana\pos\001839.jpg,1
data\picobanana\neg\001839.jpg,0
data\picobanana\pos\008734.jpg,1
data\picobanana\neg\008734.jpg,0
data\picobanana\pos\010953.jpg,1
data\picobanana\neg\010953.jpg,0
data\picobanana\pos\007298.jpg,1
data\picobanana\neg\007298.jpg,0
data\picobanana\pos\010592.jpg,1
data\picobanana\neg\010592.jpg,0
data\picobanana\pos\010092.jpg,1
data\picobanana\neg\010092.jpg,0
data\picobanana\pos\010044.jpg,1
data\picobanana\neg\010044.jpg,0
data\picobanana\pos\009211.jpg,1
data\picobanana\neg\009211.jpg,0
data\picobanana\pos\001844.jpg,1
data\picobanana\neg\001844.jpg,0
data\picobanana\pos\000714.jpg,1
data\picobanana\neg\000714.jpg,0
data\picobanana\pos\000350.jpg,1
data\picobanana\neg\000350.jpg,0
data\picobanana\pos\008639.jpg,1
data\picobanana\neg\008639.jpg,0
data\picobanana\pos\000854.jpg,1
data\picobanana\neg\000854.jpg,0
data\picobanana\pos\001662.jpg,1
data\picobanana\neg\001662.jpg,0
data\picobanana\pos\001595.jpg,1
data\picobanana\neg\001595.jpg,0
data\picobanana\pos\002937.jpg,1
data\picobanana\neg\002937.jpg,0
data\picobanana\pos\008276.jpg,1
data\picobanana\neg\008276.jpg,0
data\picobanana\pos\005261.jpg,1
data\picobanana\neg\005261.jpg,0
data\picobanana\pos\005582.jpg,1
data\picobanana\neg\005582.jpg,0
data\picobanana\pos\001776.jpg,1
data\picobanana\neg\001776.jpg,0
data\picobanana\pos\003193.jpg,1
data\picobanana\neg\003193.jpg,0
data\picobanana\pos\007181.jpg,1
data\picobanana\neg\007181.jpg,0
data\picobanana\pos\002851.jpg,1
data\picobanana\neg\002851.jpg,0
data\picobanana\pos\007898.jpg,1
data\picobanana\neg\007898.jpg,0
data\picobanana\pos\003673.jpg,1
data\picobanana\neg\003673.jpg,0
data\picobanana\pos\008025.jpg,1
data\picobanana\neg\008025.jpg,0
data\picobanana\pos\003546.jpg,1
data\picobanana\neg\003546.jpg,0
data\picobanana\pos\005411.jpg,1
data\picobanana\neg\005411.jpg,0
data\picobanana\pos\003026.jpg,1
data\picobanana\neg\003026.jpg,0
data\picobanana\pos\000624.jpg,1
data\picobanana\neg\000624.jpg,0
data\picobanana\pos\009796.jpg,1
data\picobanana\neg\009796.jpg,0
data\picobanana\pos\001572.jpg,1
data\picobanana\neg\001572.jpg,0
data\picobanana\pos\002963.jpg,1
data\picobanana\neg\002963.jpg,0
data\picobanana\pos\004585.jpg,1
data\picobanana\neg\004585.jpg,0
data\picobanana\pos\009558.jpg,1
data\picobanana\neg\009558.jpg,0
data\picobanana\pos\007159.jpg,1
data\picobanana\neg\007159.jpg,0
data\picobanana\pos\001679.jpg,1
data\picobanana\neg\001679.jpg,0
data\picobanana\pos\008794.jpg,1
data\picobanana\neg\008794.jpg,0
data\picobanana\pos\004182.jpg,1
data\picobanana\neg\004182.jpg,0
data\picobanana\pos\010248.jpg,1
data\picobanana\neg\010248.jpg,0
data\picobanana\pos\008854.jpg,1
data\picobanana\neg\008854.jpg,0
data\picobanana\pos\005228.jpg,1
data\picobanana\neg\005228.jpg,0
data\picobanana\pos\000663.jpg,1
data\picobanana\neg\000663.jpg,0
data\picobanana\pos\000339.jpg,1
data\picobanana\neg\000339.jpg,0
data\picobanana\pos\003359.jpg,1
data\picobanana\neg\003359.jpg,0
data\picobanana\pos\009959.jpg,1
data\picobanana\neg\009959.jpg,0
data\picobanana\pos\008715.jpg,1
data\picobanana\neg\008715.jpg,0
data\picobanana\pos\009882.jpg,1
data\picobanana\neg\009882.jpg,0
data\picobanana\pos\008970.jpg,1
data\picobanana\neg\008970.jpg,0
data\picobanana\pos\003934.jpg,1
data\picobanana\neg\003934.jpg,0
data\picobanana\pos\010057.jpg,1
data\picobanana\neg\010057.jpg,0
data\picobanana\pos\001801.jpg,1
data\picobanana\neg\001801.jpg,0
data\picobanana\pos\005283.jpg,1
data\picobanana\neg\005283.jpg,0
data\picobanana\pos\005181.jpg,1
data\picobanana\neg\005181.jpg,0
data\picobanana\pos\004819.jpg,1
data\picobanana\neg\004819.jpg,0
data\picobanana\pos\005477.jpg,1
data\picobanana\neg\005477.jpg,0
data\picobanana\pos\000314.jpg,1
data\picobanana\neg\000314.jpg,0
data\picobanana\pos\003987.jpg,1
data\picobanana\neg\003987.jpg,0
data\picobanana\pos\008555.jpg,1
data\picobanana\neg\008555.jpg,0
data\picobanana\pos\009183.jpg,1
data\picobanana\neg\009183.jpg,0
data\picobanana\pos\008039.jpg,1
data\picobanana\neg\008039.jpg,0
data\picobanana\pos\010820.jpg,1
data\picobanana\neg\010820.jpg,0
data\picobanana\pos\008016.jpg,1
data\picobanana\neg\008016.jpg,0
data\picobanana\pos\005142.jpg,1
data\picobanana\neg\005142.jpg,0
data\picobanana\pos\004122.jpg,1
data\picobanana\neg\004122.jpg,0
data\picobanana\pos\009787.jpg,1
data\picobanana\neg\009787.jpg,0
data\picobanana\pos\000411.jpg,1
data\picobanana\neg\000411.jpg,0
data\picobanana\pos\005247.jpg,1
data\picobanana\neg\005247.jpg,0
data\picobanana\pos\008541.jpg,1
data\picobanana\neg\008541.jpg,0
data\picobanana\pos\008150.jpg,1
data\picobanana\neg\008150.jpg,0
data\picobanana\pos\001617.jpg,1
data\picobanana\neg\001617.jpg,0
data\picobanana\pos\010776.jpg,1
data\picobanana\neg\010776.jpg,0
data\picobanana\pos\011036.jpg,1
data\picobanana\neg\011036.jpg,0
data\picobanana\pos\002939.jpg,1
data\picobanana\neg\002939.jpg,0
data\picobanana\pos\009368.jpg,1
data\picobanana\neg\009368.jpg,0
data\picobanana\pos\001813.jpg,1
data\picobanana\neg\001813.jpg,0
